TrialID,Condition,Series,DisparityArcmin,IsTestSecond,IsCorrect,QuestTrial
1,Peripheral,Cross,0.998289,True,True,1
2,Peripheral,Uncross,-0.998289,True,True,1
3,Peripheral,Cross,0.5646495,True,True,2
4,Peripheral,Cross,0.3309549,True,True,3
5,Peripheral,Uncross,-0.5646495,True,True,2
6,Peripheral,Cross,0.2010139,True,True,4
7,Peripheral,Cross,0.1265176,True,True,5
8,Peripheral,Uncross,-0.3309549,True,True,3
9,Peripheral,Cross,0.07962975,True,True,6
10,Peripheral,Uncross,-0.2010139,True,False,4
11,Peripheral,Cross,0.05011873,True,True,7
12,Peripheral,Cross,0.05011873,True,False,8
13,Peripheral,Cross,0.06905674,True,True,9
14,Peripheral,Cross,0.06205891,True,True,10
15,Peripheral,Cross,0.05779223,True,True,11
16,Peripheral,Uncross,-0.3193755,True,True,5
17,Peripheral,Cross,0.05381889,True,True,12
18,Peripheral,Uncross,-0.2769697,True,True,6
19,Peripheral,Uncross,-0.2579274,True,True,7
20,Peripheral,Cross,0.05193586,True,True,13
21,Peripheral,Uncross,-0.2401944,True,False,8
22,Peripheral,Cross,0.05011873,True,False,14
23,Peripheral,Cross,0.05577018,True,True,15
24,Peripheral,Cross,0.05381889,True,True,16
25,Peripheral,Uncross,-0.2870117,True,True,9
26,Peripheral,Uncross,-0.2769697,True,False,10
27,Peripheral,Cross,0.05381889,True,False,17
28,Peripheral,Cross,0.05988757,True,False,18
29,Peripheral,Uncross,-0.3193755,True,False,11
30,Peripheral,Uncross,-0.3954627,True,False,12
31,Peripheral,Uncross,-0.5258287,True,False,13
32,Peripheral,Cross,0.06664057,True,False,19
33,Peripheral,Cross,0.07684366,True,True,20
34,Peripheral,Uncross,-0.7780096,True,True,14
35,Peripheral,Cross,0.07415506,True,True,21
36,Peripheral,Uncross,-0.6747076,True,True,15
37,Peripheral,Uncross,-0.6283201,True,True,16
38,Peripheral,Cross,0.0715605,True,True,22
39,Peripheral,Cross,0.06905674,True,False,23
40,Peripheral,Cross,0.07684366,True,True,24
41,Peripheral,Uncross,-0.6063364,True,True,17
42,Peripheral,Uncross,-0.5646495,True,True,18
43,Peripheral,Uncross,-0.5448934,True,True,19
44,Peripheral,Uncross,-0.5258287,True,True,20
45,Peripheral,Cross,0.07415506,True,True,25
46,Peripheral,Uncross,-0.5074309,True,True,21
47,Peripheral,Uncross,-0.5074309,True,True,22
48,Peripheral,Uncross,-0.4896769,True,True,23
49,Peripheral,Uncross,-0.472544,True,True,24
50,Peripheral,Uncross,-0.472544,True,True,25
51,Center,Uncross,-0.998289,True,True,1
52,Center,Uncross,-0.5646495,True,True,2
53,Center,Cross,0.998289,True,True,1
54,Center,Cross,0.5646495,True,True,2
55,Center,Uncross,-0.3309549,True,False,3
56,Center,Uncross,-0.5258287,True,True,4
57,Center,Uncross,-0.4560106,True,True,5
58,Center,Cross,0.3309549,True,True,3
59,Center,Uncross,-0.4246589,True,True,6
60,Center,Uncross,-0.3954627,True,True,7
61,Center,Uncross,-0.3682739,True,True,8
62,Center,Uncross,-0.3553886,True,True,9
63,Center,Cross,0.2010139,True,True,4
64,Center,Uncross,-0.3429543,True,True,10
65,Center,Uncross,-0.3309549,True,True,11
66,Center,Cross,0.1265176,True,True,5
67,Center,Uncross,-0.3193755,True,True,12
68,Center,Uncross,-0.3082011,True,True,13
