TrialID,Condition,Series,DisparityArcmin,IsTestSecond,IsCorrect,QuestTrial
87,Peripheral,Cross,2.10897,True,True,18
88,Peripheral,Uncross,-0.4400556,True,True,20
89,Peripheral,Cross,2.035181,True,True,19
90,Peripheral,Cross,2.035181,True,True,20
91,Peripheral,Uncross,-0.4246589,True,True,21
92,Peripheral,Cross,1.963974,True,True,21
93,Peripheral,Cross,1.895258,True,True,22
94,Peripheral,Uncross,-0.4246589,True,True,22
95,Peripheral,Uncross,-0.2401944,True,True,23
96,Peripheral,Cross,1.895258,True,True,23
97,Peripheral,Cross,1.828947,True,True,24
98,Peripheral,Uncross,-0.1458882,True,True,24
99,Peripheral,Cross,1.764955,True,True,25
100,Peripheral,Uncross,-0.09182157,True,True,25
101,Center,Uncross,-0.998289,True,True,1
102,Center,Uncross,-0.5646495,True,True,2
103,Center,Cross,0.998289,True,True,1
104,Center,Cross,0.5646495,True,True,2
105,Center,Cross,0.3309549,True,False,3
106,Center,Cross,0.5258287,True,False,4
107,Center,Cross,0.7780096,True,True,5
108,Center,Cross,0.6991702,True,False,6
109,Center,Cross,0.9296547,True,False,7
110,Center,Cross,1.586104,True,True,8
111,Center,Cross,1.280937,True,True,9
112,Center,Uncross,-0.3309549,True,False,3
113,Center,Cross,1.151133,True,True,10
114,Center,Cross,1.071991,True,True,11
115,Center,Cross,1.034484,True,True,12
116,Center,Uncross,-0.5258287,True,True,4
117,Center,Cross,0.998289,True,True,13
118,Center,Cross,0.9633608,True,True,14
119,Center,Cross,0.9296547,True,True,15
120,Center,Uncross,-0.4560106,True,True,5
121,Center,Cross,0.8971277,True,True,16
122,Center,Uncross,-0.4246589,True,True,6
123,Center,Cross,0.8657389,True,True,17
124,Center,Uncross,-0.3954627,True,True,7
125,Center,Uncross,-0.3682739,True,True,8
126,Center,Cross,0.8657389,True,True,18
127,Center,Cross,0.8354484,True,True,19
128,Center,Uncross,-0.3553886,True,True,9
129,Center,Cross,0.8354484,True,True,20
130,Center,Cross,0.8062176,True,True,21
131,Center,Uncross,-0.3429543,True,True,10
132,Center,Uncross,-0.3309549,True,True,11
133,Center,Cross,0.8062176,True,True,22
134,Center,Cross,0.7780096,True,True,23
135,Center,Cross,0.7780096,True,True,24
136,Center,Cross,0.7507885,True,True,25
137,Center,Uncross,-0.3193755,True,True,12
138,Center,Uncross,-0.3082011,True,True,13
139,Center,Uncross,-0.2974177,True,True,14
140,Center,Uncross,-0.2974177,True,True,15
141,Center,Uncross,-0.2870117,True,True,16
142,Center,Uncross,-0.2769697,True,False,17
143,Center,Uncross,-0.2974177,True,True,18
144,Center,Uncross,-0.2974177,True,False,19
145,Center,Uncross,-0.3193755,True,False,20
146,Center,Uncross,-0.3429543,True,True,21
147,Center,Uncross,-0.3309549,True,False,22
148,Center,Uncross,-0.3553886,True,False,23
149,Center,Uncross,-0.3816262,True,False,24
150,Center,Uncross,-0.4246589,True,False,25
151,Peripheral,Uncross,-0.998289,True,True,1
152,Peripheral,Cross,0.998289,True,True,1
153,Peripheral,Uncross,-0.5646495,True,True,2
154,Peripheral,Uncross,-0.3309549,True,True,3
155,Peripheral,Uncross,-0.2010139,True,False,4
156,Peripheral,Cross,0.5646495,True,True,2
157,Peripheral,Uncross,-0.3193755,True,True,5
158,Peripheral,Cross,0.3309549,True,True,3
159,Peripheral,Cross,0.2010139,True,True,4
160,Peripheral,Uncross,-0.2769697,True,True,6
161,Peripheral,Uncross,-0.2579274,True,True,7
162,Peripheral,Cross,0.1265176,True,False,5
163,Peripheral,Uncross,-0.2401944,True,False,8
164,Peripheral,Uncross,-0.2870117,True,True,9
165,Peripheral,Cross,0.1939808,True,True,6
166,Peripheral,Cross,0.1743239,True,False,7
167,Peripheral,Uncross,-0.2769697,True,True,10
168,Peripheral,Cross,0.2317904,True,True,8
169,Peripheral,Cross,0.208302,True,True,9
170,Peripheral,Cross,0.2010139,True,True,10
171,Peripheral,Uncross,-0.2579274,True,True,11
172,Peripheral,Uncross,-0.248903,True,False,12
173,Peripheral,Cross,0.1871938,True,False,11
174,Peripheral,Uncross,-0.2870117,True,False,13
175,Peripheral,Uncross,-0.3193755,True,True,14
176,Peripheral,Uncross,-0.3082011,True,True,15
177,Peripheral,Uncross,-0.2974177,True,True,16
178,Peripheral,Cross,0.2158544,True,True,12
179,Peripheral,Uncross,-0.2974177,True,True,17
180,Peripheral,Cross,0.208302,True,False,13
181,Peripheral,Uncross,-0.2870117,True,True,18
182,Peripheral,Uncross,-0.2769697,True,True,19
183,Peripheral,Cross,0.2401944,True,True,14
184,Peripheral,Uncross,-0.2769697,True,True,20
185,Peripheral,Uncross,-0.267279,True,False,21
186,Peripheral,Cross,0.2317904,True,False,15
187,Peripheral,Uncross,-0.2870117,True,True,22
188,Peripheral,Uncross,-0.2870117,True,True,23
189,Peripheral,Uncross,-0.2769697,True,False,24
190,Peripheral,Cross,0.267279,True,True,16
191,Peripheral,Uncross,-0.2974177,True,False,25
192,Peripheral,Cross,0.2579274,True,False,17
193,Peripheral,Cross,0.2974177,True,False,18
194,Peripheral,Cross,0.3816262,True,True,19
195,Peripheral,Cross,0.3429543,True,False,20
196,Peripheral,Cross,0.4246589,True,False,21
197,Peripheral,Cross,0.5851218,True,True,22
198,Peripheral,Cross,0.5258287,True,True,23
199,Peripheral,Cross,0.4896769,True,True,24
200,Peripheral,Cross,0.472544,True,True,25
