TrialID,Condition,Series,DisparityArcmin,IsTestSecond,IsCorrect,QuestTrial
106,Center,Cross,0.5646495,True,False,2
107,Center,Uncross,-0.1265176,True,True,5
108,Center,Uncross,-0.07962975,True,True,6
109,Center,Uncross,-0.05011873,True,True,7
110,Center,Uncross,-0.05011873,True,True,8
111,Center,Uncross,-0.05011873,True,True,9
112,Center,Uncross,-0.05011873,True,True,10
113,Center,Cross,0.8971277,True,True,3
114,Center,Cross,0.7780096,True,True,4
115,Center,Cross,0.7245198,True,True,5
116,Center,Uncross,-0.05011873,True,False,11
117,Center,Uncross,-0.05011873,True,True,12
118,Center,Cross,0.6747076,True,True,6
119,Center,Uncross,-0.05011873,True,False,13
120,Center,Uncross,-0.05779223,True,True,14
121,Center,Cross,0.6511009,True,True,7
122,Center,Uncross,-0.05577018,True,False,15
123,Center,Cross,0.6063364,True,True,8
124,Center,Cross,0.5851218,True,True,9
125,Center,Cross,0.5646495,True,True,10
126,Center,Cross,0.5448934,True,True,11
127,Center,Uncross,-0.06430895,True,True,16
128,Center,Uncross,-0.06205891,True,False,17
129,Center,Uncross,-0.07415506,True,False,18
130,Center,Uncross,-0.09515074,True,False,19
131,Center,Uncross,-0.1311047,True,False,20
132,Center,Uncross,-0.1871938,True,True,21
133,Center,Cross,0.5258287,True,True,12
134,Center,Uncross,-0.1682246,True,False,22
135,Center,Cross,0.5074309,True,True,13
136,Center,Uncross,-0.2158544,True,False,23
137,Center,Cross,0.5074309,True,True,14
138,Center,Cross,0.4896769,True,True,15
139,Center,Uncross,-0.2974177,True,False,24
140,Center,Uncross,-0.4246589,True,True,25
141,Center,Cross,0.472544,True,False,16
142,Center,Cross,0.5074309,True,False,17
143,Center,Cross,0.5646495,True,True,18
144,Center,Cross,0.5448934,True,True,19
145,Center,Cross,0.5258287,True,True,20
146,Center,Cross,0.5258287,True,False,21
147,Center,Cross,0.5646495,True,True,22
148,Center,Cross,0.5448934,True,False,23
149,Center,Cross,0.5851218,True,True,24
150,Center,Cross,0.5851218,True,True,25
151,Peripheral,Cross,0.998289,True,True,1
152,Peripheral,Uncross,-0.998289,True,False,1
153,Peripheral,Uncross,-3.863804,True,False,2
154,Peripheral,Cross,0.5646495,True,True,2
155,Peripheral,Cross,0.3309549,True,False,3
156,Peripheral,Cross,0.5258287,True,False,4
157,Peripheral,Uncross,-12.51518,True,False,3
158,Peripheral,Uncross,-37.75067,True,True,4
159,Peripheral,Uncross,-26.43938,True,False,5
160,Peripheral,Uncross,-39.11938,True,False,6
161,Peripheral,Uncross,-59.97911,True,True,7
162,Peripheral,Uncross,-53.90115,True,False,8
163,Peripheral,Cross,0.7780096,True,False,5
164,Peripheral,Cross,1.19287,True,True,6
165,Peripheral,Cross,1.034484,True,False,7
166,Peripheral,Cross,1.477056,True,False,8
167,Peripheral,Cross,4.957771,True,True,9
168,Peripheral,Uncross,-59.97911,True,True,9
169,Peripheral,Uncross,-59.97911,True,True,10
170,Peripheral,Uncross,-59.97911,True,False,11
171,Peripheral,Uncross,-59.97911,True,False,12
172,Peripheral,Cross,3.350779,True,False,10
173,Peripheral,Cross,5.137523,True,True,11
174,Peripheral,Uncross,-59.97911,True,True,13
175,Peripheral,Uncross,-59.97911,True,True,14
176,Peripheral,Uncross,-59.97911,True,True,15
177,Peripheral,Uncross,-59.97911,True,True,16
178,Peripheral,Cross,4.455377,True,True,12
179,Peripheral,Cross,4.149061,True,True,13
180,Peripheral,Uncross,-59.97911,True,True,17
181,Peripheral,Uncross,-59.97911,True,True,18
182,Peripheral,Cross,3.863804,True,True,14
183,Peripheral,Cross,3.728617,True,True,15
184,Peripheral,Uncross,-59.97911,True,True,19
185,Peripheral,Cross,3.598159,True,True,16
186,Peripheral,Uncross,-59.97911,True,True,20
187,Peripheral,Cross,3.472266,True,True,17
188,Peripheral,Cross,3.350779,True,True,18
189,Peripheral,Uncross,-59.97911,True,True,21
190,Peripheral,Cross,3.233541,True,True,19
191,Peripheral,Uncross,-59.97911,True,True,22
192,Peripheral,Cross,3.120406,True,True,20
193,Peripheral,Cross,3.011229,True,True,21
194,Peripheral,Uncross,-57.88056,True,True,23
195,Peripheral,Uncross,-57.88056,True,True,24
196,Peripheral,Cross,3.011229,True,True,22
197,Peripheral,Uncross,-57.88056,True,True,25
198,Peripheral,Cross,2.905871,True,True,23
199,Peripheral,Cross,2.804201,True,False,24
200,Peripheral,Cross,3.011229,True,True,25
