TrialID,Condition,Series,DisparityArcmin,IsTestSecond,IsCorrect,QuestTrial
1,Peripheral,Uncross,-0.998289,True,True,1
2,Peripheral,Uncross,-0.5646495,True,True,2
3,Peripheral,Cross,0.998289,True,True,1
4,Peripheral,Uncross,-0.3309549,True,True,3
5,Peripheral,Uncross,-0.2010139,True,True,4
6,Peripheral,Cross,0.5646495,True,True,2
7,Peripheral,Uncross,-0.1265176,True,True,5
8,Peripheral,Cross,0.3309549,True,True,3
9,Peripheral,Uncross,-0.07962975,True,False,6
10,Peripheral,Cross,0.2010139,True,True,4
11,Peripheral,Cross,0.1265176,True,False,5
12,Peripheral,Uncross,-0.1220909,True,False,7
13,Peripheral,Uncross,-0.1743239,True,False,8
14,Peripheral,Uncross,-0.248903,True,True,9
15,Peripheral,Uncross,-0.2236805,True,False,10
16,Peripheral,Cross,0.1939808,True,True,6
17,Peripheral,Cross,0.1743239,True,False,7
18,Peripheral,Uncross,-0.2870117,True,False,11
19,Peripheral,Cross,0.2317904,True,False,8
20,Peripheral,Cross,0.3193755,True,True,9
21,Peripheral,Cross,0.2870117,True,True,10
22,Peripheral,Cross,0.267279,True,True,11
23,Peripheral,Uncross,-0.4098009,True,True,12
24,Peripheral,Uncross,-0.3682739,True,False,13
25,Peripheral,Cross,0.2579274,True,False,12
26,Peripheral,Cross,0.2974177,True,False,13
27,Peripheral,Uncross,-0.472544,True,True,14
28,Peripheral,Uncross,-0.4400556,True,False,15
29,Peripheral,Cross,0.3682739,True,True,14
30,Peripheral,Uncross,-0.5448934,True,True,16
31,Peripheral,Uncross,-0.5074309,True,False,17
32,Peripheral,Uncross,-0.6511009,True,True,18
33,Peripheral,Cross,0.3429543,True,False,15
34,Peripheral,Cross,0.4246589,True,True,16
35,Peripheral,Cross,0.3954627,True,True,17
36,Peripheral,Cross,0.3816262,True,False,18
37,Peripheral,Uncross,-0.6063364,True,True,19
38,Peripheral,Uncross,-0.5646495,True,True,20
