TrialID,Condition,Series,DisparityArcmin,IsTestSecond,IsCorrect,QuestTrial
118,Peripheral,Uncross,-0.1035322,True,True,10
119,Peripheral,Uncross,-0.1,True,True,11
120,Peripheral,Cross,1.135733,True,True,9
121,Peripheral,Uncross,-0.1,True,True,12
122,Peripheral,Uncross,-0.1,True,True,13
123,Peripheral,Uncross,-0.1,True,False,14
124,Peripheral,Uncross,-0.1035322,True,True,15
125,Peripheral,Cross,1.096986,True,True,10
126,Peripheral,Cross,1.023411,True,True,11
127,Peripheral,Cross,0.9884959,True,True,12
128,Peripheral,Cross,0.9547716,True,True,13
129,Peripheral,Uncross,-0.1,True,True,16
130,Peripheral,Uncross,-0.1,True,True,17
131,Peripheral,Uncross,-0.1,True,True,18
132,Peripheral,Cross,0.9221979,True,True,14
133,Peripheral,Uncross,-0.1,True,True,19
134,Peripheral,Cross,0.9221979,True,True,15
135,Peripheral,Cross,0.8907354,True,True,16
136,Peripheral,Cross,0.8603464,True,True,17
137,Peripheral,Uncross,-0.1,True,True,20
138,Peripheral,Cross,0.8309942,True,True,18
139,Peripheral,Cross,0.8309942,True,True,19
140,Peripheral,Cross,0.8026434,True,True,20
141,Peripheral,Cross,0.7752597,True,True,21
142,Peripheral,Uncross,-0.1,True,False,21
143,Peripheral,Cross,0.7752597,True,True,22
144,Peripheral,Uncross,-0.1,True,True,22
145,Peripheral,Uncross,-0.1,True,True,23
146,Peripheral,Cross,0.7488104,True,True,23
147,Peripheral,Uncross,-0.1,True,True,24
148,Peripheral,Cross,0.7232634,True,True,24
149,Peripheral,Uncross,-0.1,True,True,25
150,Peripheral,Cross,0.4150405,True,True,25
151,Center,Cross,0.9884959,True,False,1
152,Center,Cross,3.827495,True,True,2
153,Center,Uncross,-0.9884959,True,True,1
154,Center,Uncross,-0.5672426,True,True,2
155,Center,Cross,2.523539,True,True,3
156,Center,Cross,1.911644,True,True,4
157,Center,Uncross,-0.3370064,True,True,3
158,Center,Cross,1.607053,True,True,5
159,Center,Cross,1.398713,True,True,6
160,Center,Uncross,-0.2072922,True,True,4
161,Center,Uncross,-0.1275051,True,True,5
162,Center,Cross,1.304902,True,True,7
163,Center,Uncross,-0.1,True,True,6
164,Center,Uncross,-0.1,True,True,7
165,Center,Cross,1.217383,True,True,8
166,Center,Cross,1.135733,True,True,9
167,Center,Uncross,-0.1,True,True,8
168,Center,Uncross,-0.1,True,True,9
169,Center,Cross,1.096986,True,True,10
170,Center,Cross,1.023411,True,True,11
171,Center,Cross,0.9884959,True,True,12
172,Center,Uncross,-0.1,True,False,10
173,Center,Uncross,-0.1,True,True,11
174,Center,Cross,0.9547716,True,True,13
175,Center,Cross,0.9221979,True,True,14
176,Center,Cross,0.9221979,True,True,15
177,Center,Uncross,-0.1,True,False,12
178,Center,Uncross,-0.1109753,True,False,13
179,Center,Uncross,-0.1366716,True,True,14
180,Center,Uncross,-0.1275051,True,False,15
181,Center,Uncross,-0.1516717,True,True,16
182,Center,Cross,0.8907354,True,True,16
183,Center,Uncross,-0.1464971,True,True,17
184,Center,Cross,0.8603464,True,True,17
185,Center,Uncross,-0.1366716,True,True,18
186,Center,Uncross,-0.1320088,True,True,19
187,Center,Uncross,-0.1320088,True,True,20
188,Center,Uncross,-0.1275051,True,True,21
189,Center,Cross,0.8309942,True,True,18
190,Center,Uncross,-0.1231551,True,True,22
191,Center,Cross,0.8309942,True,True,19
192,Center,Uncross,-0.1231551,True,True,23
193,Center,Uncross,-0.1189534,True,True,24
194,Center,Uncross,-0.1189534,True,True,25
195,Center,Cross,0.8026434,True,True,20
196,Center,Cross,0.7752597,True,True,21
197,Center,Cross,0.7752597,True,True,22
198,Center,Cross,0.7488104,True,True,23
199,Center,Cross,0.7232634,True,True,24
200,Center,Cross,0.4150405,True,True,25
