TrialID,Condition,Series,DisparityArcmin,IsTestSecond,IsCorrect,QuestTrial
1,Center,Cross,1.011825,True,True,1
2,Center,Cross,0.5858534,True,True,2
3,Center,Cross,0.3502936,True,False,3
4,Center,Uncross,-1.011825,True,True,1
5,Center,Cross,0.5493756,True,True,4
6,Center,Uncross,-0.5858534,True,True,2
7,Center,Cross,0.4830923,True,True,5
8,Center,Uncross,-0.3502936,True,True,3
9,Center,Uncross,-0.2094476,True,True,4
10,Center,Uncross,-0.1293238,True,False,5
11,Center,Cross,0.4386829,True,True,6
12,Center,Cross,0.4113686,True,True,7
13,Center,Uncross,-0.2028222,True,True,6
14,Center,Uncross,-0.1783513,True,True,7
15,Center,Uncross,-0.161956,True,True,8
16,Center,Uncross,-0.1518719,True,False,9
17,Center,Uncross,-0.1841773,True,True,10
18,Center,Cross,0.398356,True,True,8
19,Center,Cross,0.3735526,True,True,9
20,Center,Cross,0.3617362,True,True,10
21,Center,Uncross,-0.1727097,True,True,11
22,Center,Cross,0.3502936,True,True,11
23,Center,Cross,0.3392129,True,True,12
24,Center,Cross,0.3284827,True,True,13
25,Center,Uncross,-0.1672464,True,False,12
26,Center,Cross,0.318092,True,False,14
27,Center,Cross,0.3502936,True,True,15
28,Center,Uncross,-0.1901936,True,False,13
29,Center,Uncross,-0.2233546,True,False,14
30,Center,Uncross,-0.2797136,True,False,15
31,Center,Cross,0.3392129,True,True,16
32,Center,Uncross,-0.385755,True,True,16
33,Center,Cross,0.3284827,True,True,17
34,Center,Cross,0.3284827,True,True,18
35,Center,Uncross,-0.3502936,True,False,17
36,Center,Uncross,-0.4530129,True,False,18
37,Center,Uncross,-0.6247533,True,True,19
38,Center,Uncross,-0.5673214,True,True,20
39,Center,Uncross,-0.5319974,True,True,21
40,Center,Cross,0.318092,True,False,19
41,Center,Uncross,-0.4988729,True,True,22
42,Center,Cross,0.3392129,True,True,20
43,Center,Cross,0.3392129,True,False,21
44,Center,Cross,0.3617362,True,True,22
45,Center,Uncross,-0.4830923,True,True,23
46,Center,Uncross,-0.4678109,True,False,24
47,Center,Uncross,-0.515169,True,True,25
48,Center,Cross,0.3502936,True,True,23
49,Center,Cross,0.3502936,True,True,24
50,Center,Cross,0.3392129,True,True,25
51,Peripheral,Cross,1.011825,True,False,1
52,Peripheral,Uncross,-1.011825,True,True,1
53,Peripheral,Cross,3.903167,True,True,2
54,Peripheral,Cross,2.570039,True,True,3
55,Peripheral,Cross,1.924427,True,True,4
56,Peripheral,Cross,1.638712,True,True,5
57,Peripheral,Uncross,-0.5858534,True,True,2
58,Peripheral,Uncross,-0.3502936,True,True,3
59,Peripheral,Uncross,-0.2094476,True,True,4
