TrialID,Condition,Series,DisparityArcmin,IsTestSecond,IsCorrect,QuestTrial
1,Center,Cross,0.998289,True,False,1
2,Center,Uncross,-0.998289,True,True,1
3,Center,Uncross,-0.5646495,True,True,2
4,Center,Cross,3.863804,True,True,2
5,Center,Cross,2.520038,True,True,3
6,Center,Uncross,-0.3309549,True,True,3
7,Center,Uncross,-0.2010139,True,True,4
8,Center,Uncross,-0.1265176,True,False,5
9,Center,Uncross,-0.1939808,True,False,6
10,Center,Uncross,-0.2769697,True,True,7
11,Center,Uncross,-0.248903,True,True,8
12,Center,Uncross,-0.2317904,True,True,9
13,Center,Uncross,-0.2158544,True,False,10
14,Center,Uncross,-0.2579274,True,True,11
15,Center,Uncross,-0.248903,True,False,12
16,Center,Cross,1.895258,True,True,4
17,Center,Cross,1.586104,True,True,5
18,Center,Uncross,-0.2870117,True,False,13
19,Center,Cross,1.425377,True,True,6
20,Center,Uncross,-0.3553886,True,True,14
21,Center,Cross,1.280937,True,True,7
22,Center,Uncross,-0.3309549,True,True,15
23,Center,Uncross,-0.3193755,True,True,16
24,Center,Uncross,-0.3082011,True,True,17
25,Center,Cross,1.19287,True,True,8
26,Center,Cross,1.151133,True,True,9
27,Center,Uncross,-0.2974177,True,True,18
28,Center,Uncross,-0.2870117,True,True,19
29,Center,Cross,1.071991,True,True,10
30,Center,Uncross,-0.2870117,True,True,20
31,Center,Uncross,-0.2769697,True,True,21
32,Center,Cross,1.034484,True,True,11
33,Center,Uncross,-0.267279,True,True,22
34,Center,Cross,0.998289,True,True,12
35,Center,Uncross,-0.267279,True,True,23
36,Center,Uncross,-0.267279,True,True,24
37,Center,Cross,0.9633608,True,True,13
38,Center,Uncross,-0.2579274,True,True,25
39,Center,Cross,0.9296547,True,True,14
40,Center,Cross,0.8971277,True,True,15
41,Center,Cross,0.8971277,True,True,16
42,Center,Cross,0.8657389,True,True,17
43,Center,Cross,0.8354484,True,True,18
44,Center,Cross,0.8354484,True,True,19
45,Center,Cross,0.8062176,True,True,20
46,Center,Cross,0.7780096,True,True,21
47,Center,Cross,0.7780096,True,True,22
48,Center,Cross,0.7507885,True,True,23
49,Center,Cross,0.7507885,True,True,24
50,Center,Cross,0.4246589,True,True,25
51,Peripheral,Cross,0.998289,True,True,1
52,Peripheral,Cross,0.5646495,True,True,2
53,Peripheral,Uncross,-0.998289,True,True,1
54,Peripheral,Uncross,-0.5646495,True,True,2
55,Peripheral,Uncross,-0.3309549,True,True,3
56,Peripheral,Cross,0.3309549,True,True,3
57,Peripheral,Cross,0.2010139,True,False,4
58,Peripheral,Cross,0.3193755,True,True,5
59,Peripheral,Uncross,-0.2010139,True,False,4
60,Peripheral,Cross,0.2769697,True,True,6
61,Peripheral,Cross,0.2579274,True,False,7
62,Peripheral,Uncross,-0.3193755,True,False,5
63,Peripheral,Uncross,-0.4560106,True,False,6
64,Peripheral,Uncross,-0.6747076,True,True,7
65,Peripheral,Cross,0.3193755,True,False,8
66,Peripheral,Uncross,-0.6063364,True,True,8
67,Peripheral,Uncross,-0.5448934,True,True,9
68,Peripheral,Uncross,-0.5258287,True,True,10
69,Peripheral,Uncross,-0.4896769,True,True,11
70,Peripheral,Uncross,-0.472544,True,True,12
71,Peripheral,Cross,0.4246589,True,True,9
72,Peripheral,Cross,0.3816262,True,True,10
73,Peripheral,Uncross,-0.4560106,True,True,13
74,Peripheral,Cross,0.3682739,True,False,11
75,Peripheral,Uncross,-0.4560106,True,False,14
76,Peripheral,Uncross,-0.5074309,True,True,15
77,Peripheral,Uncross,-0.4896769,True,True,16
78,Peripheral,Cross,0.4400556,True,True,12
79,Peripheral,Cross,0.4098009,True,True,13
80,Peripheral,Cross,0.3954627,True,True,14
81,Peripheral,Cross,0.3816262,True,True,15
82,Peripheral,Uncross,-0.472544,True,True,17
83,Peripheral,Uncross,-0.472544,True,True,18
84,Peripheral,Uncross,-0.4560106,True,True,19
85,Peripheral,Uncross,-0.4400556,True,True,20
86,Peripheral,Cross,0.3682739,True,True,16
87,Peripheral,Uncross,-0.4400556,True,True,21
88,Peripheral,Cross,0.3682739,True,True,17
89,Peripheral,Cross,0.3553886,True,False,18
90,Peripheral,Uncross,-0.4400556,True,True,22
91,Peripheral,Cross,0.3816262,True,False,19
92,Peripheral,Cross,0.4246589,True,False,20
93,Peripheral,Uncross,-0.4246589,True,True,23
94,Peripheral,Cross,0.472544,True,True,21
95,Peripheral,Uncross,-0.4246589,True,False,24
96,Peripheral,Uncross,-0.4400556,True,False,25
97,Peripheral,Cross,0.4560106,True,True,22
98,Peripheral,Cross,0.4400556,True,False,23
99,Peripheral,Cross,0.4896769,True,True,24
100,Peripheral,Cross,0.472544,True,True,25
101,Center,Cross,0.998289,True,True,1
102,Center,Cross,0.5646495,True,True,2
103,Center,Cross,0.3309549,True,True,3
104,Center,Uncross,-0.998289,True,True,1
