TrialID,Condition,Series,DisparityArcmin,IsTestSecond,IsCorrect,QuestTrial
1,Peripheral,Uncross,-1.011825,True,False,1
2,Peripheral,Cross,1.011825,True,False,1
3,Peripheral,Uncross,-3.903167,True,True,2
4,Peripheral,Uncross,-2.570039,True,True,3
5,Peripheral,Cross,3.903167,True,True,2
6,Peripheral,Cross,2.570039,True,True,3
7,Peripheral,Uncross,-1.924427,True,True,4
8,Peripheral,Uncross,-1.638712,True,True,5
9,Peripheral,Cross,1.924427,True,False,4
10,Peripheral,Uncross,-1.440998,True,True,6
11,Peripheral,Uncross,-1.308531,True,False,7
12,Peripheral,Uncross,-1.638712,True,True,8
13,Peripheral,Cross,2.740686,True,True,5
14,Peripheral,Uncross,-1.536678,True,True,9
15,Peripheral,Cross,2.488742,True,True,6
16,Peripheral,Cross,2.333782,True,True,7
17,Peripheral,Cross,2.188471,True,True,8
18,Peripheral,Uncross,-1.488069,True,True,10
19,Peripheral,Uncross,-1.395415,True,False,11
20,Peripheral,Cross,2.119244,True,True,9
21,Peripheral,Cross,1.98729,True,True,10
22,Peripheral,Uncross,-1.586875,True,True,12
23,Peripheral,Cross,1.924427,True,True,11
24,Peripheral,Uncross,-1.536678,True,True,13
25,Peripheral,Cross,1.863553,True,True,12
26,Peripheral,Uncross,-1.488069,True,True,14
27,Peripheral,Uncross,-1.440998,True,False,15
28,Peripheral,Cross,1.804604,True,True,13
29,Peripheral,Cross,1.804604,True,True,14
30,Peripheral,Cross,1.74752,True,True,15
31,Peripheral,Uncross,-1.586875,True,True,16
32,Peripheral,Uncross,-1.536678,True,True,17
33,Peripheral,Cross,1.692241,True,True,16
34,Peripheral,Cross,1.638712,True,True,17
35,Peripheral,Uncross,-1.536678,True,True,18
36,Peripheral,Cross,1.638712,True,True,18
37,Peripheral,Cross,1.586875,True,True,19
38,Peripheral,Cross,1.586875,True,True,20
39,Peripheral,Cross,1.536678,True,True,21
40,Peripheral,Cross,1.488069,True,False,22
41,Peripheral,Cross,1.586875,True,False,23
42,Peripheral,Uncross,-1.488069,True,True,19
43,Peripheral,Uncross,-1.488069,True,False,20
44,Peripheral,Uncross,-1.586875,True,True,21
45,Peripheral,Uncross,-1.536678,True,True,22
46,Peripheral,Uncross,-1.536678,True,True,23
47,Peripheral,Uncross,-1.488069,True,False,24
48,Peripheral,Uncross,-1.586875,True,False,25
49,Peripheral,Cross,1.692241,True,True,24
50,Peripheral,Cross,1.692241,True,True,25
51,Center,Uncross,-1.011825,True,True,1
52,Center,Uncross,-0.5858534,True,True,2
53,Center,Uncross,-0.3502936,True,False,3
54,Center,Uncross,-0.5493756,True,False,4
55,Center,Cross,1.011825,True,True,1
56,Center,Cross,0.5858534,True,False,2
57,Center,Cross,0.9188109,True,True,3
58,Center,Cross,0.8079545,True,True,4
59,Center,Cross,0.7576478,True,True,5
60,Center,Uncross,-0.8079545,True,True,5
61,Center,Uncross,-0.7104732,True,True,6
62,Center,Cross,0.7104732,True,True,6
63,Center,Uncross,-0.666236,True,True,7
64,Center,Cross,0.666236,True,True,7
65,Center,Uncross,-0.6247533,True,True,8
66,Center,Uncross,-0.6049908,True,True,9
67,Center,Uncross,-0.5673214,True,True,10
68,Center,Cross,0.6247533,True,True,8
69,Center,Uncross,-0.5493756,True,False,11
70,Center,Uncross,-0.6247533,True,True,12
71,Center,Cross,0.6049908,True,True,9
72,Center,Cross,0.5858534,True,True,10
73,Center,Cross,0.5673214,True,True,11
74,Center,Uncross,-0.6049908,True,True,13
75,Center,Uncross,-0.5858534,True,False,14
76,Center,Uncross,-0.6451613,True,True,15
77,Center,Cross,0.5493756,True,True,12
78,Center,Cross,0.5319974,True,True,13
79,Center,Cross,0.515169,True,True,14
80,Center,Uncross,-0.6247533,True,True,16
81,Center,Uncross,-0.6049908,True,True,17
82,Center,Cross,0.515169,True,True,15
83,Center,Uncross,-0.6049908,True,True,18
84,Center,Cross,0.4988729,True,True,16
85,Center,Uncross,-0.5858534,True,True,19
86,Center,Cross,0.4830923,True,True,17
87,Center,Uncross,-0.5858534,True,True,20
88,Center,Cross,0.4678109,True,False,18
89,Center,Cross,0.515169,True,True,19
90,Center,Cross,0.4988729,True,True,20
91,Center,Uncross,-0.5673214,True,True,21
92,Center,Cross,0.4988729,True,True,21
93,Center,Uncross,-0.5673214,True,True,22
94,Center,Uncross,-0.5493756,True,True,23
95,Center,Cross,0.4830923,True,True,22
96,Center,Cross,0.4830923,True,True,23
97,Center,Uncross,-0.5493756,True,True,24
98,Center,Cross,0.4678109,True,True,24
99,Center,Cross,0.4678109,True,True,25
100,Center,Uncross,-0.5493756,True,True,25
101,Peripheral,Uncross,-1.011825,True,True,1
102,Peripheral,Uncross,-0.5858534,True,False,2
103,Peripheral,Uncross,-0.9188109,True,True,3
104,Peripheral,Cross,1.011825,True,True,1
105,Peripheral,Uncross,-0.8079545,True,False,4
106,Peripheral,Cross,0.5858534,True,True,2
107,Peripheral,Cross,0.3502936,True,False,3
108,Peripheral,Cross,0.5493756,True,True,4
109,Peripheral,Cross,0.4830923,True,True,5
110,Peripheral,Uncross,-1.079009,True,True,5
111,Peripheral,Uncross,-0.9798187,True,True,6
112,Peripheral,Uncross,-0.9188109,True,True,7
113,Peripheral,Uncross,-0.8897466,True,True,8
114,Peripheral,Cross,0.4386829,True,True,6
115,Peripheral,Uncross,-0.8616017,True,True,9
116,Peripheral,Uncross,-0.8343471,True,True,10
117,Peripheral,Cross,0.4113686,True,True,7
118,Peripheral,Uncross,-0.8079545,True,True,11
119,Peripheral,Uncross,-0.7823969,True,False,12
120,Peripheral,Cross,0.398356,True,True,8
121,Peripheral,Cross,0.3735526,True,True,9
122,Peripheral,Cross,0.3617362,True,True,10
123,Peripheral,Uncross,-0.8616017,True,True,13
124,Peripheral,Cross,0.3502936,True,True,11
125,Peripheral,Cross,0.3392129,True,True,12
126,Peripheral,Uncross,-0.8343471,True,True,14
127,Peripheral,Cross,0.3284827,True,True,13
128,Peripheral,Uncross,-0.8079545,True,True,15
129,Peripheral,Uncross,-0.8079545,True,True,16
130,Peripheral,Cross,0.318092,True,True,14
131,Peripheral,Uncross,-0.7823969,True,False,17
132,Peripheral,Cross,0.30803,True,True,15
133,Peripheral,Cross,0.2982862,True,False,16
134,Peripheral,Cross,0.3284827,True,True,17
135,Peripheral,Uncross,-0.8343471,True,False,18
136,Peripheral,Cross,0.318092,True,False,18
137,Peripheral,Uncross,-0.8897466,True,True,19
138,Peripheral,Cross,0.3502936,True,True,19
139,Peripheral,Uncross,-0.8897466,True,True,20
140,Peripheral,Uncross,-0.8616017,True,True,21
141,Peripheral,Cross,0.3392129,True,True,20
142,Peripheral,Cross,0.3284827,True,True,21
143,Peripheral,Cross,0.3284827,True,True,22
144,Peripheral,Cross,0.318092,True,False,23
145,Peripheral,Uncross,-0.8616017,True,True,22
146,Peripheral,Uncross,-0.8343471,True,True,23
147,Peripheral,Uncross,-0.8343471,True,True,24
148,Peripheral,Cross,0.3392129,True,True,24
149,Peripheral,Cross,0.3392129,True,True,25
150,Peripheral,Uncross,-0.8343471,True,False,25
151,Center,Cross,1.011825,True,True,1
152,Center,Cross,0.5858534,True,True,2
153,Center,Cross,0.3502936,True,True,3
154,Center,Cross,0.2094476,True,False,4
155,Center,Cross,0.3284827,True,False,5
156,Center,Uncross,-1.011825,True,True,1
157,Center,Cross,0.4830923,True,True,6
158,Center,Cross,0.4248063,True,False,7
159,Center,Uncross,-0.5858534,True,True,2
160,Center,Uncross,-0.3502936,True,True,3
161,Center,Cross,0.5493756,True,True,8
162,Center,Uncross,-0.2094476,True,True,4
163,Center,Cross,0.515169,True,True,9
164,Center,Uncross,-0.1293238,True,True,5
165,Center,Cross,0.4830923,True,True,10
166,Center,Cross,0.4678109,True,True,11
167,Center,Uncross,-0.1,True,True,6
168,Center,Cross,0.4386829,True,True,12
169,Center,Cross,0.4248063,True,True,13
170,Center,Cross,0.4248063,True,True,14
171,Center,Uncross,-0.1,True,False,7
172,Center,Cross,0.4113686,True,False,15
173,Center,Uncross,-0.1252329,True,True,8
174,Center,Cross,0.4530129,True,True,16
175,Center,Uncross,-0.1137206,True,False,9
176,Center,Uncross,-0.1470678,True,True,10
177,Center,Cross,0.4386829,True,True,17
178,Center,Uncross,-0.1335482,True,False,11
179,Center,Cross,0.4248063,True,True,18
180,Center,Cross,0.4248063,True,True,19
181,Center,Cross,0.4113686,True,False,20
182,Center,Uncross,-0.1672464,True,False,12
183,Center,Uncross,-0.2233546,True,True,13
184,Center,Cross,0.4386829,True,True,21
185,Center,Cross,0.4386829,True,True,22
186,Center,Uncross,-0.2028222,True,True,14
187,Center,Uncross,-0.1901936,True,False,15
188,Center,Cross,0.4248063,True,True,23
189,Center,Uncross,-0.2306507,True,True,16
190,Center,Uncross,-0.2162894,True,True,17
191,Center,Uncross,-0.2094476,True,False,18
192,Center,Cross,0.4248063,True,True,24
193,Center,Cross,0.4113686,True,False,25
194,Center,Uncross,-0.2459656,True,False,19
195,Center,Uncross,-0.2982862,True,False,20
196,Center,Uncross,-0.398356,True,False,21
197,Center,Uncross,-0.5673214,True,True,22
198,Center,Uncross,-0.4988729,True,True,23
199,Center,Uncross,-0.4678109,True,True,24
200,Center,Uncross,-0.4386829,True,True,25
