TrialID,Condition,Series,DisparityArcmin,IsTestSecond,IsCorrect,QuestTrial
1,Peripheral,Cross,0.9884959,True,True,1
2,Peripheral,Cross,0.5672426,True,True,2
3,Peripheral,Uncross,-0.9884959,True,True,1
4,Peripheral,Uncross,-0.5672426,True,True,2
5,Peripheral,Cross,0.3370064,True,False,3
6,Peripheral,Cross,0.5291979,True,False,4
7,Peripheral,Uncross,-0.3370064,True,True,3
8,Peripheral,Cross,0.7752597,True,False,5
9,Peripheral,Cross,1.217383,True,True,6
10,Peripheral,Uncross,-0.2072922,True,False,4
11,Peripheral,Uncross,-0.3255089,True,True,5
12,Peripheral,Uncross,-0.2833096,True,True,6
13,Peripheral,Uncross,-0.2643082,True,False,7
14,Peripheral,Cross,1.023411,True,True,7
15,Peripheral,Uncross,-0.3255089,True,False,8
16,Peripheral,Cross,0.9547716,True,False,8
17,Peripheral,Uncross,-0.4297005,True,True,9
18,Peripheral,Uncross,-0.3872039,True,True,10
19,Peripheral,Cross,1.217383,True,True,9
20,Peripheral,Cross,1.096986,True,True,10
21,Peripheral,Cross,1.05956,True,False,11
22,Peripheral,Cross,1.260383,True,True,12
23,Peripheral,Uncross,-0.3739937,True,False,11
24,Peripheral,Uncross,-0.4448783,True,True,12
25,Peripheral,Uncross,-0.4150405,True,True,13
26,Peripheral,Cross,1.17585,True,True,13
27,Peripheral,Uncross,-0.4008806,True,True,14
28,Peripheral,Uncross,-0.3872039,True,False,15
29,Peripheral,Uncross,-0.4448783,True,True,16
30,Peripheral,Cross,1.135733,True,True,14
31,Peripheral,Cross,1.096986,True,True,15
32,Peripheral,Cross,1.096986,True,True,16
33,Peripheral,Uncross,-0.4297005,True,True,17
34,Peripheral,Uncross,-0.4150405,True,False,18
35,Peripheral,Cross,1.05956,True,False,17
36,Peripheral,Uncross,-0.4605922,True,True,19
37,Peripheral,Cross,1.135733,True,True,18
38,Peripheral,Uncross,-0.4448783,True,True,20
39,Peripheral,Cross,1.135733,True,True,19
40,Peripheral,Uncross,-0.4297005,True,True,21
41,Peripheral,Cross,1.096986,True,True,20
42,Peripheral,Uncross,-0.4297005,True,True,22
43,Peripheral,Uncross,-0.4150405,True,False,23
44,Peripheral,Uncross,-0.4448783,True,True,24
45,Peripheral,Uncross,-0.4448783,True,False,25
46,Peripheral,Cross,1.096986,True,True,21
47,Peripheral,Cross,1.05956,True,False,22
48,Peripheral,Cross,1.135733,True,True,23
49,Peripheral,Cross,1.096986,True,False,24
50,Peripheral,Cross,1.17585,True,True,25
51,Center,Cross,0.9884959,True,True,1
52,Center,Cross,0.5672426,True,False,2
53,Center,Cross,0.8907354,True,False,3
54,Center,Cross,1.846425,True,True,4
55,Center,Cross,1.350994,True,False,5
56,Center,Uncross,-0.9884959,True,True,1
57,Center,Uncross,-0.5672426,True,True,2
58,Center,Uncross,-0.3370064,True,False,3
59,Center,Cross,2.049075,True,True,6
60,Center,Cross,1.783431,True,True,7
61,Center,Cross,1.663817,True,True,8
62,Center,Cross,1.552225,True,True,9
63,Center,Uncross,-0.5291979,True,True,4
64,Center,Uncross,-0.4605922,True,True,5
65,Center,Cross,1.499268,True,True,10
66,Center,Uncross,-0.4297005,True,True,6
67,Center,Uncross,-0.4008806,True,True,7
68,Center,Cross,1.398713,True,True,11
69,Center,Cross,1.350994,True,True,12
70,Center,Uncross,-0.3739937,True,True,8
71,Center,Cross,1.350994,True,True,13
72,Center,Cross,1.304902,True,True,14
73,Center,Cross,1.260383,True,True,15
74,Center,Cross,1.217383,True,True,16
75,Center,Uncross,-0.3612343,True,True,9
76,Center,Uncross,-0.3489101,True,True,10
77,Center,Cross,1.217383,True,True,17
78,Center,Cross,1.17585,True,False,18
79,Center,Uncross,-0.3370064,True,False,11
80,Center,Cross,1.260383,True,False,19
81,Center,Uncross,-0.3739937,True,True,12
82,Center,Cross,1.350994,True,True,20
83,Center,Cross,1.350994,True,True,21
84,Center,Cross,1.304902,True,True,22
85,Center,Cross,1.304902,True,True,23
86,Center,Uncross,-0.3612343,True,True,13
87,Center,Uncross,-0.3612343,True,True,14
88,Center,Cross,1.260383,True,True,24
89,Center,Cross,1.260383,True,True,25
90,Center,Uncross,-0.3489101,True,True,15
91,Center,Uncross,-0.3370064,True,True,16
92,Center,Uncross,-0.3370064,True,False,17
93,Center,Uncross,-0.3612343,True,True,18
94,Center,Uncross,-0.3489101,True,True,19
95,Center,Uncross,-0.3489101,True,False,20
96,Center,Uncross,-0.3739937,True,True,21
97,Center,Uncross,-0.3612343,True,True,22
98,Center,Uncross,-0.3612343,True,False,23
99,Center,Uncross,-0.3872039,True,False,24
100,Center,Uncross,-0.4008806,True,True,25
101,Peripheral,Uncross,-0.9884959,True,True,1
102,Peripheral,Cross,0.9884959,True,True,1
103,Peripheral,Cross,0.5672426,True,False,2
104,Peripheral,Uncross,-0.5672426,True,True,2
105,Peripheral,Cross,0.8907354,True,True,3
106,Peripheral,Cross,0.7752597,True,True,4
107,Peripheral,Cross,0.7232634,True,True,5
108,Peripheral,Uncross,-0.3370064,True,True,3
109,Peripheral,Cross,0.6747544,True,True,6
110,Peripheral,Uncross,-0.2072922,True,True,4
111,Peripheral,Uncross,-0.1275051,True,True,5
112,Peripheral,Cross,0.6294989,True,False,7
113,Peripheral,Cross,0.7488104,True,False,8
114,Peripheral,Cross,0.8907354,True,False,9
115,Peripheral,Uncross,-0.1,True,False,6
116,Peripheral,Cross,1.135733,True,False,10
117,Peripheral,Uncross,-0.1464971,True,False,7
118,Peripheral,Uncross,-0.2072922,True,True,8
119,Peripheral,Uncross,-0.1867913,True,False,9
120,Peripheral,Uncross,-0.2465811,True,True,10
121,Peripheral,Cross,3.107866,True,True,11
122,Peripheral,Cross,2.121452,True,True,12
123,Peripheral,Uncross,-0.2221947,True,False,11
124,Peripheral,Uncross,-0.2833096,True,True,12
125,Peripheral,Cross,1.663817,True,True,13
126,Peripheral,Cross,1.499268,True,True,14
127,Peripheral,Cross,1.350994,True,False,15
128,Peripheral,Uncross,-0.2643082,True,False,13
129,Peripheral,Cross,1.663817,True,True,16
130,Peripheral,Uncross,-0.3255089,True,True,14
131,Peripheral,Cross,1.552225,True,True,17
132,Peripheral,Cross,1.499268,True,True,18
133,Peripheral,Uncross,-0.3036771,True,True,15
134,Peripheral,Uncross,-0.2933166,True,True,16
135,Peripheral,Cross,1.448118,True,False,19
136,Peripheral,Uncross,-0.2833096,True,False,17
137,Peripheral,Uncross,-0.3144035,True,True,18
138,Peripheral,Cross,1.663817,True,True,20
139,Peripheral,Uncross,-0.3036771,True,True,19
140,Peripheral,Uncross,-0.2933166,True,False,20
141,Peripheral,Cross,1.607053,True,True,21
142,Peripheral,Cross,1.552225,True,True,22
143,Peripheral,Cross,1.499268,True,True,23
144,Peripheral,Uncross,-0.3370064,True,False,21
145,Peripheral,Cross,1.448118,True,True,24
146,Peripheral,Uncross,-0.3872039,True,True,22
147,Peripheral,Cross,1.448118,True,True,25
148,Peripheral,Uncross,-0.3739937,True,True,23
149,Peripheral,Uncross,-0.3612343,True,False,24
150,Peripheral,Uncross,-0.4008806,True,True,25
151,Center,Cross,0.9884959,True,False,1
152,Center,Cross,3.827495,True,True,2
153,Center,Uncross,-0.9884959,True,True,1
154,Center,Uncross,-0.5672426,True,True,2
155,Center,Cross,2.523539,True,True,3
156,Center,Cross,1.911644,True,True,4
157,Center,Uncross,-0.3370064,True,True,3
158,Center,Cross,1.607053,True,True,5
159,Center,Cross,1.398713,True,True,6
160,Center,Uncross,-0.2072922,True,True,4
161,Center,Cross,1.304902,True,True,7
162,Center,Cross,1.217383,True,True,8
163,Center,Uncross,-0.1275051,True,True,5
164,Center,Cross,1.135733,True,False,9
165,Center,Cross,1.350994,True,True,10
166,Center,Uncross,-0.1,True,True,6
167,Center,Uncross,-0.1,True,True,7
168,Center,Cross,1.260383,True,False,11
169,Center,Cross,1.448118,True,True,12
170,Center,Cross,1.398713,True,True,13
171,Center,Uncross,-0.1,True,True,8
172,Center,Cross,1.350994,True,True,14
173,Center,Uncross,-0.1,True,True,9
174,Center,Cross,1.304902,True,True,15
175,Center,Uncross,-0.1,True,True,10
176,Center,Cross,1.304902,True,False,16
177,Center,Uncross,-0.1,True,False,11
178,Center,Cross,1.398713,True,True,17
179,Center,Uncross,-0.1,True,True,12
180,Center,Cross,1.398713,True,True,18
181,Center,Uncross,-0.1,True,False,13
182,Center,Uncross,-0.1071891,True,True,14
183,Center,Uncross,-0.1035322,True,False,15
184,Center,Cross,1.350994,True,True,19
185,Center,Cross,1.350994,True,True,20
186,Center,Uncross,-0.1148951,True,True,16
187,Center,Cross,1.304902,True,True,21
188,Center,Cross,1.304902,True,True,22
189,Center,Cross,1.260383,True,True,23
190,Center,Uncross,-0.1109753,True,True,17
191,Center,Uncross,-0.1109753,True,False,18
192,Center,Uncross,-0.1231551,True,True,19
193,Center,Uncross,-0.1189534,True,False,20
194,Center,Uncross,-0.1320088,True,False,21
195,Center,Uncross,-0.157029,True,True,22
196,Center,Uncross,-0.1464971,True,False,23
197,Center,Cross,1.260383,True,True,24
198,Center,Uncross,-0.1742633,True,False,24
199,Center,Uncross,-0.2221947,True,True,25
200,Center,Cross,1.217383,True,True,25
