TrialID,Condition,Series,DisparityArcmin,IsTestSecond,IsCorrect,QuestTrial
154,Center,Cross,0.398356,True,True,3
155,Center,Uncross,-0.6247533,True,True,2
156,Center,Cross,0.2622974,True,True,4
157,Center,Cross,0.1783513,True,True,5
158,Center,Cross,0.1252329,True,True,6
159,Center,Cross,0.1,True,True,7
160,Center,Uncross,-0.398356,True,True,3
161,Center,Uncross,-0.2622974,True,True,4
162,Center,Cross,0.1,True,False,8
163,Center,Uncross,-0.1783513,True,True,5
164,Center,Uncross,-0.1252329,True,False,6
165,Center,Uncross,-0.1841773,True,False,7
166,Center,Uncross,-0.2622974,True,False,8
167,Center,Uncross,-0.3617362,True,False,9
168,Center,Cross,0.1252329,True,True,9
169,Center,Cross,0.1137206,True,True,10
170,Center,Uncross,-0.515169,True,True,10
171,Center,Cross,0.1066399,True,True,11
172,Center,Uncross,-0.4530129,True,True,11
173,Center,Cross,0.1032666,True,False,12
174,Center,Cross,0.1212715,True,False,13
175,Center,Cross,0.1424157,True,True,14
176,Center,Uncross,-0.4248063,True,True,12
177,Center,Cross,0.1379107,True,True,15
178,Center,Cross,0.1293238,True,True,16
179,Center,Cross,0.1252329,True,True,17
180,Center,Cross,0.1212715,True,True,18
181,Center,Cross,0.1212715,True,True,19
182,Center,Uncross,-0.4113686,True,False,13
183,Center,Cross,0.1174354,True,True,20
184,Center,Uncross,-0.4830923,True,True,14
185,Center,Uncross,-0.4530129,True,True,15
186,Center,Uncross,-0.4386829,True,True,16
187,Center,Uncross,-0.4248063,True,False,17
188,Center,Cross,0.1137206,True,True,21
189,Center,Cross,0.1137206,True,True,22
190,Center,Cross,0.1101234,True,True,23
191,Center,Uncross,-0.4830923,True,True,18
192,Center,Cross,0.1101234,True,True,24
193,Center,Uncross,-0.4678109,True,True,19
194,Center,Cross,0.1066399,True,True,25
195,Center,Uncross,-0.4530129,True,True,20
196,Center,Uncross,-0.4386829,True,True,21
197,Center,Uncross,-0.4386829,True,True,22
198,Center,Uncross,-0.4248063,True,False,23
199,Center,Uncross,-0.4530129,True,False,24
200,Center,Uncross,-0.4830923,True,True,25
