TrialID,Condition,Series,DisparityArcmin,IsTestSecond,IsCorrect,QuestTrial
129,Center,Cross,9.437879,True,True,14
130,Center,Uncross,-100,True,True,16
131,Center,Cross,6.669919,True,True,15
132,Center,Cross,5.60717,True,True,16
133,Center,Uncross,-100,True,True,17
134,Center,Uncross,-100,True,False,18
135,Center,Cross,5.052631,True,True,17
136,Center,Cross,4.552935,True,True,18
137,Center,Uncross,-100,True,True,19
138,Center,Cross,4.397604,True,True,19
139,Center,Uncross,-100,True,True,20
140,Center,Uncross,-100,True,False,21
141,Center,Cross,4.102658,True,True,20
142,Center,Cross,3.962689,True,True,21
143,Center,Cross,3.827495,True,True,22
144,Center,Uncross,-100,True,True,22
145,Center,Cross,3.696913,True,True,23
146,Center,Uncross,-100,True,True,23
147,Center,Cross,3.696913,True,True,24
148,Center,Uncross,-100,True,True,24
149,Center,Cross,3.570786,True,True,25
150,Center,Uncross,-100,True,True,25
151,Peripheral,Uncross,-0.9884959,True,False,1
152,Peripheral,Cross,0.9884959,True,False,1
153,Peripheral,Cross,3.827495,True,True,2
154,Peripheral,Cross,2.523539,True,False,3
155,Peripheral,Uncross,-3.827495,True,False,2
156,Peripheral,Cross,3.827495,True,False,4
157,Peripheral,Cross,9.437879,True,True,5
158,Peripheral,Cross,6.669919,True,True,6
159,Peripheral,Cross,5.60717,True,True,7
160,Peripheral,Uncross,-12.45883,True,False,3
161,Peripheral,Cross,5.052631,True,False,8
162,Peripheral,Uncross,-37.83463,True,False,4
163,Peripheral,Uncross,-100,True,True,5
164,Peripheral,Uncross,-73.16807,True,True,6
165,Peripheral,Uncross,-61.50986,True,False,7
166,Peripheral,Cross,6.442364,True,False,9
167,Peripheral,Uncross,-84.06653,True,False,8
168,Peripheral,Cross,8.504489,True,False,10
169,Peripheral,Cross,13.82622,True,True,11
170,Peripheral,Cross,11.22668,True,False,12
171,Peripheral,Cross,16.44676,True,True,13
172,Peripheral,Cross,14.31459,True,True,14
173,Peripheral,Cross,13.35452,True,False,15
174,Peripheral,Cross,16.44676,True,True,16
175,Peripheral,Cross,15.34368,True,False,17
176,Peripheral,Uncross,-100,True,False,9
177,Peripheral,Uncross,-100,True,True,10
178,Peripheral,Uncross,-100,True,True,11
179,Peripheral,Cross,19.56398,True,False,18
180,Peripheral,Cross,37.83463,True,False,19
181,Peripheral,Cross,100,True,True,20
182,Peripheral,Cross,73.16807,True,True,21
183,Peripheral,Cross,61.50986,True,True,22
184,Peripheral,Uncross,-100,True,True,12
185,Peripheral,Uncross,-100,True,True,13
186,Peripheral,Uncross,-100,True,True,14
187,Peripheral,Uncross,-100,True,False,15
188,Peripheral,Cross,53.53566,True,False,23
189,Peripheral,Uncross,-100,True,False,16
190,Peripheral,Uncross,-100,True,False,17
191,Peripheral,Cross,68.26071,True,True,24
192,Peripheral,Cross,63.68249,True,False,25
193,Peripheral,Uncross,-100,True,False,18
194,Peripheral,Uncross,-100,True,True,19
195,Peripheral,Uncross,-100,True,False,20
196,Peripheral,Uncross,-100,True,True,21
197,Peripheral,Uncross,-100,True,False,22
198,Peripheral,Uncross,-100,True,True,23
199,Peripheral,Uncross,-100,True,False,24
200,Peripheral,Uncross,-100,True,True,25
