TrialID,Condition,Series,DisparityArcmin,IsTestSecond,IsCorrect,QuestTrial
1,Center,Uncross,-0.3370064,True,True,1
2,Center,Cross,0.3370064,False,True,1
3,Center,Cross,0.2146141,True,False,2
4,Center,Uncross,-0.2146141,False,False,2
5,Center,Cross,0.3255089,True,False,3
6,Center,Uncross,-0.3255089,False,True,3
7,Center,Cross,0.6294989,True,True,4
